,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
295,2022-09-12 20:52:41+00:00,https://twitter.com/bitcoinagile/status/1569428811636215811,bitcoinagile,bitcoinagile,Matter Doesn't Matter,ETH Bearish Hammer Hanging Man Reversal for KRAKEN:ETHUSD by peterbhc #ETH $ETH https://t.co/kiitcxIDFO https://t.co/Q1ZE22YcJ5,0,1,0,0
296,2022-09-12 20:28:29+00:00,https://twitter.com/dailytaguy/status/1569422721267781632,dailytaguy,Twitter Web App,Global,"$ETH Daily TA Cautiously Bullish. Recommended ratio: 70% ETH, 30% Cash. Mental SL: (two b2b closes below) $1625. https://t.co/hM9a23NXFS
#eth #ethereum #ethereummerge #themerge #nft #nfts #nftcommunity #cryptos #crypto #cryptonews #cryptocurrencynews #investing #cpi #inflation https://t.co/2nclCnfu01",8,0,0,8
297,2022-09-12 20:17:07+00:00,https://twitter.com/CryptoRambo69/status/1569419860936990724,CryptoRambo69,Twitter for Android,Social Media Influencer,"Hot launch incoming this Thursday!  @ConnectiveO 

#Connective is a DeFi VC Marketing Firm

🌐Locked for 1 Year
🌐Anti dump function
🌐Raised 40 #eth
🌐Influencers on board
🌐Low 5% Tax

Really bullish on the utility here.
I'll be pushing hard 🚀

#crypto",0,0,0,1
298,2022-09-12 20:06:03+00:00,https://twitter.com/abodee647/status/1569417073574436864,abodee647,Twitter Web App,,"@Crypto__Diva I'm bullish on #ETH as always. I'm going to spend more usdt on it soon, before the merge",1,0,0,2
299,2022-09-12 20:00:14+00:00,https://twitter.com/RetrospectApps/status/1569415612195037185,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1727.3$ | -2.08%
🕖-score -11.680251966121071
📈Market View: 6.54 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
300,2022-09-12 20:00:03+00:00,https://twitter.com/CryptoMarketInd/status/1569415564493201408,CryptoMarketInd,CryptoMarketIndex,Global,"The ETH sentiment for Sep 12, 2022 @ 16:00 EDT is 
72% bullish 
 #bullmarket 

 #ETH #CryptoMarket #CryptoNews",0,0,0,0
301,2022-09-12 19:34:41+00:00,https://twitter.com/Cryptik19/status/1569409179135213570,Cryptik19,Twitter for Android,,@MsCryptomom1 Thats 13 million ETH locked away and off the market. Also the merge means less selling pressure from miners. Extremely bullish for #ETH price action post merge.,2,0,0,0
302,2022-09-12 19:32:54+00:00,https://twitter.com/GShodl/status/1569408733301690371,GShodl,Twitter Web App,Pile of leaves,"70% not confident of a pump

A whale into market manipulation was probably thinking to do the opposite of the mass marketing and dump the merge to shake out the opportunists

But this seems rather bearish considering all the #ETH maxi propaganda over the last 12 months",0,0,0,0
303,2022-09-12 19:26:51+00:00,https://twitter.com/Disco_Vet/status/1569407208709914625,Disco_Vet,Twitter for iPhone,Where you are not,"Absolute mega lolz at using @PayPal to buy #eth.
Buying was very simple. Fees were high but expected, 
The fun came when I tried to love to a wallet. It seems that’s not a thing in the UK. No idea why. 

Like, are you just a shit coinbase? 

Remember when this was bullish?? Ha ha",0,0,0,2
304,2022-09-12 19:25:18+00:00,https://twitter.com/KrispNaztyFarms/status/1569406819402915841,KrispNaztyFarms,Twitter for Android,"Fort Smith, AR",@lawless_light @CryptoEmdarks @AltGemsAlert @WarPigsToken $eth $wpt #ETH #Bullish,0,0,0,0
305,2022-09-12 19:03:39+00:00,https://twitter.com/Berkshirecoin/status/1569401372361035776,Berkshirecoin,Twitter for Android,,"The Crash is coming!
#eth
#inflation #cpi https://t.co/Yj0ZY1Dni8",6,0,0,1
306,2022-09-12 19:00:14+00:00,https://twitter.com/RetrospectApps/status/1569400512109285377,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1730.96$ | -1.99%
🕖-score -13.091038482786454
📈Market View: 2.86 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",1,0,0,0
307,2022-09-12 18:54:49+00:00,https://twitter.com/conorfkenny/status/1569399147484315648,conorfkenny,TweetDeck,,"Bank of America says #Ethereum’s merge to proof-of-stake may increase institutional adoption.

Are you bullish on #ETH??",5,0,0,1
308,2022-09-12 18:26:14+00:00,https://twitter.com/legionario_de/status/1569391952742825990,legionario_de,Twitter for Android,,Hay un tapón en 1750 q no le deja subir al #ETH reventará? Así lleva todo el santo día!!,1,0,0,0
309,2022-09-12 18:03:34+00:00,https://twitter.com/NadirHashmi25/status/1569386249760145408,NadirHashmi25,Twitter for Android,"Rahimyar Khan, Pakistan",@cryptocom #ETH will be Bullish in this week,0,0,0,2
310,2022-09-12 18:00:03+00:00,https://twitter.com/RetrospectApps/status/1569385366385295360,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1723.72$ | -3.18%
🕖-score -12.938161381254405
📈Market View: 6.78 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,1
311,2022-09-12 17:49:43+00:00,https://twitter.com/BigShortRare/status/1569382765677748227,BigShortRare,Twitter for iPhone,Africa,"Do you think #ETH will pump to $2,140 before dumping due to the bullish new everywhere right now?",1,0,0,0
312,2022-09-12 17:49:22+00:00,https://twitter.com/JGDYKWIM/status/1569382674795462658,JGDYKWIM,Twitter for iPhone,Innawoods,"@Dejitaru_Tsuka Beyond bullish. #eth 1, $tsuka 2. Watch..",30,3,0,0
313,2022-09-12 17:46:30+00:00,https://twitter.com/Bitcoinsensus/status/1569381956567158784,Bitcoinsensus,TweetDeck,,"Is The #ETH Bullish Rally Over? Watch This Key Pattern Forming Right Now!
https://t.co/XTXddyoncb",13,2,0,8
314,2022-09-12 17:13:34+00:00,https://twitter.com/FlashOblivion/status/1569373667146235904,FlashOblivion,Twitter Web App,,@TheDustyBC Super bullish on #eth merge,0,0,0,0
315,2022-09-12 17:09:08+00:00,https://twitter.com/JulianSerna/status/1569372552807546883,JulianSerna,Twitter Web App,BALEDEN,"#ETH - Extreme Bullish
#ETH ""eagleish""

Buying more at $1.700

NFA. https://t.co/bV1K7jFDqA",0,0,0,0
316,2022-09-12 17:00:08+00:00,https://twitter.com/RetrospectApps/status/1569370284985049089,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1715.98$ | -3.14%
🕖-score -9.785921035953292
📈Market View: 13.18 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
317,2022-09-12 16:55:18+00:00,https://twitter.com/DegensVerse/status/1569369070536982530,DegensVerse,Twitter for iPad,"Scottsdale, Arizona","I can’t wait for hockey season, seeing the #Locker logo in action will be epic, live action in game personalized NFTS is so bullish! You are sleeping on a giant. Big things happening! #Locker, #ETH, #Altcoin  @TheShibLord1,  @EricCryptoman,  @iambroots, @papa_woody21 https://t.co/SKdFJiOWgF",23,17,1,13
318,2022-09-12 16:37:40+00:00,https://twitter.com/kratos_harmony/status/1569364634645446658,kratos_harmony,Twitter for iPhone,"California, US",".@harmonyprotocol Total Network Stake now hit 5.427 BILLION / 5,427,217,058 $ONE, &amp; is definitely on rise 🔥 200M+ added in past months 📈 Staking is truly believing in the project 💙 #HarmonyONE builders, Let’s keep building &amp; innovating! #Bullish #BUIDL #HODL #Crypto #ETH https://t.co/U9dyWH4INE",39,3,0,4
319,2022-09-12 16:23:51+00:00,https://twitter.com/MianVerse/status/1569361154153086976,MianVerse,Twitter Web App,United States,"#Ethereum PRICE FORECAST;
Technical analysis reflects descending wedge pattern formed on 1hr chart of #ETH . Lower line will support the price. At the end, the pattern will push the trend to bullish for short term. 
Next move possible is shown with black line.
#Cryptos 
#ETHMerge https://t.co/zWuOZRfq6c",0,0,1,0
320,2022-09-12 16:19:00+00:00,https://twitter.com/EthereumWest/status/1569359935514808320,EthereumWest,Twitter for iPhone,"Los Angeles, CA",Just a retest of $1700 support. Perfectly bullish 🚀🚀🚀 #eth,0,0,0,0
321,2022-09-12 16:15:48+00:00,https://twitter.com/JenG11966734/status/1569359130951045120,JenG11966734,Twitter for Android,Cryptoverse,"I made this video 8 months ago💪🤩 I am just as sure about you now as I was then🚀 @MetaSpaceGaming 🚀
#DiamondHands
#Bullish #p2e #Metaverse
#bsc #eth #Crypto #Andromeda #MSPACE #METASPACE 
The ship is boarding! 
Get your ticket. 
Change your life ♡

https://t.co/0GBUAWl32A",1,1,0,0
322,2022-09-12 16:04:33+00:00,https://twitter.com/AngryBetta/status/1569356298554318848,AngryBetta,Twitter for iPhone,,Some bullish news… #NFT #MATIC #eth #fish #betta #fighterfish,3,0,0,0
323,2022-09-12 16:00:11+00:00,https://twitter.com/RetrospectApps/status/1569355199268921344,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1714.5$ | -3.18%
🕖-score -12.84309946236559
📈Market View: 7.44 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
324,2022-09-12 15:51:06+00:00,https://twitter.com/TheTradingEngin/status/1569352912190537730,TheTradingEngin,Twitter for Android,Paris,"🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨 119,515 #ETH ($207,622,990) transfered from Unknown wallet to #Binance 

#bearish for #Ethereum",1,0,0,0
325,2022-09-12 15:50:56+00:00,https://twitter.com/TheTradingEngin/status/1569352870561972228,TheTradingEngin,Twitter for Android,Paris,"🚨🚨🚨🚨🚨 29,879 #ETH ($51,470,788) transfered from Unknown wallet to #OKEx 

#bearish for #Ethereum",1,0,0,1
326,2022-09-12 15:40:59+00:00,https://twitter.com/CRYPTOPIN100/status/1569350369020452865,CRYPTOPIN100,Twitter for Android,Romania,"Daca #Eth ar face un flash crash, sub $1500, ce faci?",2,1,1,2
327,2022-09-12 15:28:08+00:00,https://twitter.com/CoinDiva_Sniper/status/1569347136130523137,CoinDiva_Sniper,Twitter for iPhone,Discord CoinDiva_Sniper🎯📈,.@VitalikButerin why is #ETH crashing? #statehouse is trending.  Let’s get #ETHMerge to trend!!🅱️,1,1,0,0
328,2022-09-12 15:27:02+00:00,https://twitter.com/Adaminvestin/status/1569346856987279361,Adaminvestin,Twitter Web App,  ,"#ETH will explode ! All analysis lead to same scenario ! 
#Ethereum merge is on high expectations #crypto is hot these days🔥🚀 https://t.co/IT6gaZh9NY",0,0,0,1
329,2022-09-12 15:21:41+00:00,https://twitter.com/bitcoinagile/status/1569345509189361664,bitcoinagile,bitcoinagile,Matter Doesn't Matter,Bearish Setup for BINANCE:ETHUSDT by Bullish_Traders #ETH $ETH https://t.co/sHB8azKNz8 https://t.co/9TVAkgBSXa,1,1,0,0
330,2022-09-12 15:01:00+00:00,https://twitter.com/arutmain/status/1569340304817168384,arutmain,Twitter Web App,"Dubai, United Arab Emirates",#ETH all exchanges reserve hitting 2 year low.. #BULLISH 💎🙌🎯 https://t.co/Gxv3Fcsvz8,10,3,0,3
331,2022-09-12 15:00:14+00:00,https://twitter.com/RetrospectApps/status/1569340113561190403,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1735.81$ | -1.51%
🕖-score -9.788608861958195
📈Market View: 11.14 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
332,2022-09-12 14:47:32+00:00,https://twitter.com/majesticboss55/status/1569336917845594113,majesticboss55,Twitter for iPhone,United States,#Cheems hype is building!!! I suggest you ape a nice bag before takeoff 😎📈 #Crypto #1000xgem #Metaverse #NFT #ETH #BSC #AVAX #BULLISH #DeFi #P2E,125,47,5,41
333,2022-09-12 14:45:41+00:00,https://twitter.com/conorfkenny/status/1569336451980234752,conorfkenny,TweetDeck,,"Google is also excited about the Ethereum Merge. 

As a sign of support for the upcoming Ethereum Merge, tech juggernaut Google is marking the time left until the upgrade with a new countdown timer.

Are you bullish on #ETH???",3,0,1,0
334,2022-09-12 14:26:29+00:00,https://twitter.com/janeycom/status/1569331620758409217,janeycom,Twitter for Android,,"@TheMoonCarl Carl, I think #Eth will crash with the merge approaching and it might affect the whole market.

I'm happy I get to buy a good $ETH alternative at a discount and I'm gonna keep buying until fomo starts on it. 
#Syscoin is what every smart investors need in their bag right now.",4,0,0,1
335,2022-09-12 14:24:09+00:00,https://twitter.com/katherinelou032/status/1569331032016445442,katherinelou032,Twitter for iPhone,,"heavily invested in, and whose technology is being used to track women, to crash while investors dump those holdings into companies that give a shit about women’s rights and #ETH. You know, so we can pay for our own fucking medical treatment without the government finding out.",1,0,0,0
336,2022-09-12 14:22:26+00:00,https://twitter.com/KrispNaztyFarms/status/1569330598841401345,KrispNaztyFarms,Twitter for Android,"Fort Smith, AR",@_01Katarina @WarPigsToken @CryptoFlow101 @BIGDeelynn @WarPigsToken $eth $wpt #ETH #Bullish,2,1,0,0
337,2022-09-12 14:15:53+00:00,https://twitter.com/le_investisseur/status/1569328952388321281,le_investisseur,Twitter for iPhone,Paris,"Le virement pour le DCA #3 est fait + un investissement supplémentaire pour accumuler davantage d’#ETH ! 🔥

Quoi qu’il se passe pendant le merge, je suis bullish sur le long terme ! 🙏

Demain matin, vous aurez le suivi de ces premiers mois de DCA + un retour sur le staking ! 😁 https://t.co/tzrLvEbC0W",20,3,0,4
338,2022-09-12 14:00:04+00:00,https://twitter.com/RetrospectApps/status/1569324969649180672,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1752.89$ | -0.83%
🕖-score -13.368897959183673
📈Market View: 11.0 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
339,2022-09-12 13:53:11+00:00,https://twitter.com/bitcoinagile/status/1569323239175749634,bitcoinagile,bitcoinagile,Matter Doesn't Matter,ETH/BTC extremely bearish for BINANCE:ETHBTC by cheettah #ETH $ETH https://t.co/IZnEl9uO4E https://t.co/aeTU57Fta6,2,0,0,0
340,2022-09-12 13:29:03+00:00,https://twitter.com/shimmeringpath1/status/1569317165995524096,shimmeringpath1,Twitter Web App,"Manhattan, NY",Market is Bullish - many coins looking good  - ETH merge is close 👀 #ETHMerge #Ethereum #ETH,1,0,0,0
341,2022-09-12 13:24:55+00:00,https://twitter.com/BullMarketGainz/status/1569316125560782850,BullMarketGainz,Twitter Web App,"Ottawa, Ontario","#ETH Update (trades FREE in Disc https://t.co/7mgqK1QNH3)

Yesterday I spoke about how the RSI on the 15 min, 1hr &amp; 4hr TFs were overextended, and we got a bearish cross of the 9 below the 21 on the 15min &amp; hourly...

#Cryptos #ETHMerge 
🔥🧵👇1/4 https://t.co/j35oLGD9I2",4,4,0,3
342,2022-09-12 13:18:04+00:00,https://twitter.com/intell_invest/status/1569314402201120768,intell_invest,Twitter for iPhone,FREE Forecast & Alert Trials👇,"Ethereum’s Intermediate-Term Path Remains Bullish. Why? Read below 👇 

#ethereum #ETH #Ether #Elliottwave #Cryptos #CryptoInvestor #Cryptos #cryptotrading #cryptocurrency 

https://t.co/5qBnKcN97i",3,0,0,1
343,2022-09-12 13:00:58+00:00,https://twitter.com/MadYakK/status/1569310099306422272,MadYakK,Twitter for Android,the ether,"Gm 🦇🔈

Yakish (beyond bullish) #eth https://t.co/ZqSZqMpgWO",10,0,0,6
344,2022-09-12 13:00:41+00:00,https://twitter.com/RetrospectApps/status/1569310027382509568,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1747.68$ | -1.44%
🕖-score -14.574014992503749
📈Market View: 10.0 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
345,2022-09-12 12:38:11+00:00,https://twitter.com/mrventuresnft/status/1569304366456373248,mrventuresnft,Twitter for iPhone,Blockchain,If you ever were going to list your @Kryptoria LAND 🏙 What would you list it for? #land #claim #NFTCommunity #ETH #Bullish,9,3,0,5
346,2022-09-12 12:13:33+00:00,https://twitter.com/KrispNaztyFarms/status/1569298164322115584,KrispNaztyFarms,Twitter for Android,"Fort Smith, AR",@pisen900 @WarPigsToken So bullish on @WarPigsToken bringing real world revenue and pumping it back into the ecosystem! $wpt #eth #WarPigsToken staking and farming rewards are just earning passive income. Sit back and enjoy the ride!! So much already and more to come.  Hard working dev has a vision!,3,1,0,0
347,2022-09-12 12:00:03+00:00,https://twitter.com/RetrospectApps/status/1569294770031284226,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1752.2$ | -0.9%
🕖-score -14.574014992503749
📈Market View: 10.0 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0
348,2022-09-12 12:00:02+00:00,https://twitter.com/CryptoMarketInd/status/1569294765258047488,CryptoMarketInd,CryptoMarketIndex,Global,"The ETH sentiment for Sep 12, 2022 @ 08:00 EDT is 
72% bullish 
 #bullmarket 

 #ETH #CryptoMarket #CryptoNews",0,0,0,0
349,2022-09-12 11:47:54+00:00,https://twitter.com/RandomGuyEd/status/1569291710567710723,RandomGuyEd,Twitter Web App,,"A bullish chart for #ETH. The buy signal was hit in June. In the last 5 years, this was the best indicator to long. However my macro signals are not there, except of the fact that #ETH is no longer PoW, which I believe could be really bullish for it. I'll sell the rally though. https://t.co/6QCoZIUack",0,0,0,0
350,2022-09-12 11:43:59+00:00,https://twitter.com/shawtyisfine1/status/1569290723811368960,shawtyisfine1,Twitter for iPhone,,"Hosting a space about the @PixelzAnonymous project, are we bullish on them? Cause I definitely am 🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀 #ETHNFTs #Ethereum #eth #EthGiveaway #pixelanonymous set ur reminders 🚀🚀🚀🚀🚀🚀🚀🚀",0,0,0,1
351,2022-09-12 11:17:23+00:00,https://twitter.com/BoneSmasher_/status/1569284030750679041,BoneSmasher_,Twitter for iPhone,,"What will happen with the market this week? It seems to be surfing for a while now. Are you bullish are about it?
#eth #crypto #ToTheMoon #nft",1,0,0,1
352,2022-09-12 11:14:51+00:00,https://twitter.com/Victorsvensson8/status/1569283392507715584,Victorsvensson8,Twitter for iPhone,"Malmö, Sverige",@TheMoonCarl #truebit🧩 it Will explode once the #ETH merge evolves in a couple of days 🧩,1,0,0,0
