,Unnamed: 0,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count,compoundVader,compoundTextBlob
276,915,2022-09-07 14:00:15+00:00,https://twitter.com/RetrospectApps/status/1567513079667113985,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1543.0$ | -6.51%
🕖-score -44.520515151515156
📈Market View: 6.85 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
277,125,2022-09-14 03:00:09+00:00,https://twitter.com/RetrospectApps/status/1569883672349741062,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1594.42$ | -6.63%
🕖-score -9.207333333333333
📈Market View: 2.58 😀
📆24h: Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
278,117,2022-09-14 05:00:03+00:00,https://twitter.com/RetrospectApps/status/1569913847057715202,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1618.54$ | -5.76%
🕖-score -3.158995977473852
📈Market View: 16.36 😀
📆24h: Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,1,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
279,921,2022-09-07 13:00:10+00:00,https://twitter.com/RetrospectApps/status/1567497957775233025,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1515.54$ | -9.15%
🕖-score -44.520515151515156
📈Market View: 6.85 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
280,114,2022-09-14 06:00:06+00:00,https://twitter.com/RetrospectApps/status/1569928960061874176,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1616.58$ | -5.99%
🕖-score 1.5270642732515665
📈Market View: 15.12 😀
📆24h: Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
281,111,2022-09-14 07:00:10+00:00,https://twitter.com/RetrospectApps/status/1569944077952585729,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1609.56$ | -5.74%
🕖-score -5.918444444444443
📈Market View: 7.5 😀
📆24h: Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
282,927,2022-09-07 12:00:05+00:00,https://twitter.com/RetrospectApps/status/1567482839167373313,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1514.09$ | -9.22%
🕖-score -44.520515151515156
📈Market View: 6.85 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
283,108,2022-09-14 08:00:02+00:00,https://twitter.com/RetrospectApps/status/1569959143594954753,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1611.31$ | -6.13%
🕖-score -6.5687596795727625
📈Market View: 6.04 😀
📆24h: Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
284,239,2022-09-13 08:00:34+00:00,https://twitter.com/RetrospectApps/status/1569596888353067008,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1693.55$ | -4.43%
🕖-score -8.41858152331306
📈Market View: 14.17 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
285,105,2022-09-14 09:00:02+00:00,https://twitter.com/RetrospectApps/status/1569974243059994625,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1598.77$ | -6.65%
🕖-score -6.248999999999999
📈Market View: 11.75 😀
📆24h: Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
286,98,2022-09-14 10:00:04+00:00,https://twitter.com/RetrospectApps/status/1569989348224819204,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1602.12$ | -7.05%
🕖-score -9.697512765999331
📈Market View: 3.42 😀
📆24h: Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
287,95,2022-09-14 11:00:07+00:00,https://twitter.com/RetrospectApps/status/1570004460579201026,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1602.32$ | -7.62%
🕖-score -8.660261655011654
📈Market View: 8.52 😀
📆24h: Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,1,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
288,89,2022-09-14 12:00:07+00:00,https://twitter.com/RetrospectApps/status/1570019560635437059,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1592.73$ | -8.27%
🕖-score -4.641855626326963
📈Market View: 8.43 😀
📆24h: Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,1,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
289,843,2022-09-08 03:00:04+00:00,https://twitter.com/RetrospectApps/status/1567709326898241536,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1627.25$ | 8.43%
🕖-score -9.533337539432178
📈Market View: 11.6 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,1,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
290,232,2022-09-13 10:00:11+00:00,https://twitter.com/RetrospectApps/status/1569626989794922497,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1723.58$ | -1.55%
🕖-score -10.991597152808156
📈Market View: 8.56 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,1,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
291,139,2022-09-14 00:00:04+00:00,https://twitter.com/RetrospectApps/status/1569838353499013120,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1573.21$ | -8.16%
🕖-score -12.126313140446051
📈Market View: 2.04 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,1,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
292,218,2022-09-13 12:00:03+00:00,https://twitter.com/RetrospectApps/status/1569657155770372096,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1739.72$ | -0.69%
🕖-score -14.02542857142857
📈Market View: 2.5 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
293,204,2022-09-13 14:00:04+00:00,https://twitter.com/RetrospectApps/status/1569687357791805449,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1606.31$ | -8.34%
🕖-score -13.292953314391077
📈Market View: 2.23 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
294,210,2022-09-13 13:00:12+00:00,https://twitter.com/RetrospectApps/status/1569672292405321728,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1645.62$ | -5.84%
🕖-score -14.189562310030395
📈Market View: 2.5 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
295,855,2022-09-08 00:00:05+00:00,https://twitter.com/RetrospectApps/status/1567664031464398848,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1629.88$ | 4.22%
🕖-score -43.604
📈Market View: 4.0 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",1,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
296,180,2022-09-13 17:00:16+00:00,https://twitter.com/RetrospectApps/status/1569732708267429889,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1606.63$ | -6.35%
🕖-score -11.102392336829837
📈Market View: 7.54 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,1,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
297,179,2022-09-13 17:00:26+00:00,https://twitter.com/CryptoSignalMs/status/1569732752118784000,CryptoSignalMs,Zapier.com,,"💎 #ETH - 💬SIGNAL💬 Trends are showing a Bullish REVERSAL point for $ETH at Price 1598.9149735745277 

🔁 Retweet if I'm helping you make some money!

Want these signals? 👉 ",3,2,0,1,0.4199,"Sentiment(polarity=0.0, subjectivity=0.0)"
298,175,2022-09-13 18:00:11+00:00,https://twitter.com/RetrospectApps/status/1569747784693170181,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1620.64$ | -5.98%
🕖-score -6.7896679239352515
📈Market View: 8.65 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,1,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
299,849,2022-09-08 01:00:07+00:00,https://twitter.com/RetrospectApps/status/1567679138168725507,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1623.89$ | 5.6%
🕖-score -43.604
📈Market View: 4.0 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",1,0,0,1,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
300,908,2022-09-07 15:00:03+00:00,https://twitter.com/RetrospectApps/status/1567528128985153538,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1544.9$ | -7.17%
🕖-score -44.520515151515156
📈Market View: 6.85 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
301,848,2022-09-08 02:00:03+00:00,https://twitter.com/RetrospectApps/status/1567694221431263234,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1618.75$ | 5.74%
🕖-score -13.907669977924947
📈Market View: 3.24 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",1,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
302,172,2022-09-13 19:00:34+00:00,https://twitter.com/RetrospectApps/status/1569762983156322305,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1606.63$ | -6.35%
🕖-score -7.533956701586632
📈Market View: 13.32 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,1,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
303,896,2022-09-07 17:00:06+00:00,https://twitter.com/RetrospectApps/status/1567558336924602368,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1551.46$ | -6.89%
🕖-score -44.520515151515156
📈Market View: 6.85 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
304,153,2022-09-13 21:00:04+00:00,https://twitter.com/RetrospectApps/status/1569793054692839424,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1615.98$ | -6.33%
🕖-score -10.478499598761893
📈Market View: 0.36 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
305,148,2022-09-13 22:00:13+00:00,https://twitter.com/RetrospectApps/status/1569808192351178753,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1590.24$ | -7.42%
🕖-score -8.212659320477501
📈Market View: 7.5 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
306,901,2022-09-07 16:00:03+00:00,https://twitter.com/RetrospectApps/status/1567543226709467138,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1546.82$ | -7.35%
🕖-score -44.520515151515156
📈Market View: 6.85 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
307,83,2022-09-14 13:00:06+00:00,https://twitter.com/RetrospectApps/status/1570034656149471232,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1608.0$ | -2.29%
🕖-score -9.882484848484848
📈Market View: 0.53 😀
📆24h: Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
308,118,2022-09-14 04:00:34+00:00,https://twitter.com/RetrospectApps/status/1569898876152283136,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1594.42$ | -6.63%
🕖-score -5.85612814476975
📈Market View: 6.42 😀
📆24h: Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,1,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
309,73,2022-09-14 15:00:09+00:00,https://twitter.com/RetrospectApps/status/1570064869600251906,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1597.38$ | 0.2%
🕖-score -7.974742014742015
📈Market View: 6.73 😀
📆24h: Somewhat Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
310,48,2022-09-14 18:00:07+00:00,https://twitter.com/RetrospectApps/status/1570110158742716419,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1595.36$ | -1.59%
🕖-score 6.960436493028169
📈Market View: 21.05 😀
📆24h: Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
311,973,2022-09-07 01:00:08+00:00,https://twitter.com/RetrospectApps/status/1567316757236383748,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1537.58$ | -7.2%
🕖-score -44.520515151515156
📈Market View: 6.85 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",3,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
312,260,2022-09-13 05:00:04+00:00,https://twitter.com/RetrospectApps/status/1569551462350323712,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1717.42$ | -0.53%
🕖-score -11.672421052631577
📈Market View: 8.0 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
313,980,2022-09-06 23:00:13+00:00,https://twitter.com/RetrospectApps/status/1567286576505393152,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1582.52$ | -1.27%
🕖-score -16.062609625668447
📈Market View: 4.0 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",1,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
314,39,2022-09-14 19:00:09+00:00,https://twitter.com/RetrospectApps/status/1570125266881740800,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1581.24$ | 0.24%
🕖-score 1.1269183673469385
📈Market View: 20.08 😀
📆24h: Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
315,27,2022-09-14 20:00:12+00:00,https://twitter.com/RetrospectApps/status/1570140379558846464,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1598.3$ | -0.26%
🕖-score -1.690736100356201
📈Market View: 11.8 😀
📆24h: Somewhat Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
316,982,2022-09-06 22:00:06+00:00,https://twitter.com/RetrospectApps/status/1567271447097217025,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1585.05$ | -0.69%
🕖-score -12.664215798045602
📈Market View: 10.73 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",1,1,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
317,262,2022-09-13 04:00:04+00:00,https://twitter.com/RetrospectApps/status/1569536365410254848,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1714.19$ | -0.57%
🕖-score -11.47414563106796
📈Market View: 7.25 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
318,266,2022-09-13 03:00:11+00:00,https://twitter.com/RetrospectApps/status/1569521292247719943,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1706.61$ | -1.79%
🕖-score -7.939764306365014
📈Market View: 6.3 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,1,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
319,985,2022-09-06 21:00:03+00:00,https://twitter.com/RetrospectApps/status/1567256337536385027,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1578.97$ | -1.23%
🕖-score -16.466801220836196
📈Market View: 3.12 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",1,1,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
320,56,2022-09-14 17:00:04+00:00,https://twitter.com/RetrospectApps/status/1570095045973352449,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1591.97$ | -0.99%
🕖-score -7.901526501766784
📈Market View: 7.0 😀
📆24h: Somewhat Bearish 🐻

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
321,824,2022-09-08 06:00:07+00:00,https://twitter.com/RetrospectApps/status/1567754637700104193,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1634.97$ | 7.76%
🕖-score -11.306666606302066
📈Market View: 7.38 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
322,817,2022-09-08 07:00:05+00:00,https://twitter.com/RetrospectApps/status/1567769726960508929,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1625.76$ | 6.95%
🕖-score -6.517380993645293
📈Market View: 16.62 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",1,0,0,2,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
323,833,2022-09-08 04:34:28+00:00,https://twitter.com/steko170981/status/1567733083042115584,steko170981,TradingView,,#Ethereum #ETH - looks like bearish confirmation - #ETH1! chart on  ,1,0,0,1,0.4199,"Sentiment(polarity=0.0, subjectivity=0.0)"
324,991,2022-09-06 20:00:09+00:00,https://twitter.com/RetrospectApps/status/1567241263224610816,RetrospectApps,Retrospect Tweets,Crypto Space,"⧫ HOURLY #ETH UPDATE ⧫

🪙1576.64$ | -0.72%
🕖-score -10.233319264883598
📈Market View: 15.72 😀
📆24h: Somewhat Bullish 🐂

Follow for more! More info in bio 🔗 

#Analysis #Ethereum #Predictions #App #Tool",1,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)"
